feature,mean_abs_shap
vib_spec_c1_f123_t5,0.00017185977036357952
vib_spec_c0_f199_t8,0.0001702138548141679
vib_spec_c1_f7_t0,0.00016989305495663788
vib_spec_c1_f195_t3,0.00016888732815629996
vib_spec_c1_f199_t1,0.0001679064454458572
vib_spec_c2_f80_t8,0.00016672724382787768
vib_spec_c1_f35_t0,0.00016336080166518764
vib_spec_c1_f65_t2,0.0001623911706317662
vib_spec_c1_f4_t5,0.0001622204558005214
vib_spec_c1_f127_t1,0.00016078475277276057
vib_spec_c2_f191_t2,0.00015950125449096933
vib_spec_c2_f43_t5,0.00015916908595904348
vib_spec_c1_f53_t11,0.00015883537704834477
vib_spec_c2_f184_t11,0.00015860525186133908
vib_spec_c0_f24_t9,0.00015719365179943823
vib_spec_c1_f176_t5,0.00015643100184391224
vib_spec_c2_f8_t10,0.00015558933861965215
vib_spec_c2_f68_t4,0.00015449551768792981
vib_spec_c2_f178_t2,0.0001540989869870765
vib_spec_c1_f187_t1,0.00015394201258871827
vib_spec_c1_f221_t10,0.00014990217917306364
vib_spec_c0_f42_t5,0.00014878001083318488
vib_spec_c0_f22_t2,0.00014824717019879308
vib_spec_c2_f179_t1,0.00014813480052918815
vib_spec_c1_f117_t11,0.00014758939650451146
vib_spec_c2_f198_t0,0.00014674838004843246
vib_spec_c2_f6_t5,0.00014641110715822087
vib_spec_c2_f204_t5,0.00014556782696429046
vib_spec_c1_f124_t9,0.00014532368705202106
vib_spec_c1_f99_t0,0.00014509007077980713
vib_spec_c1_f53_t10,0.00014438925666805866
vib_spec_c2_f44_t1,0.000144090095400886
vib_spec_c2_f55_t5,0.00014291713823828814
vib_spec_c2_f4_t5,0.00014168151184872768
vib_spec_c2_f196_t10,0.00014160784166485514
vib_spec_c1_f215_t10,0.00013972722434342402
vib_spec_c1_f124_t10,0.00013916114473061308
vib_spec_c1_f120_t11,0.00013898740564749834
vib_spec_c2_f187_t7,0.0001388448313702682
vib_spec_c0_f198_t12,0.0001388131794608951
vib_spec_c0_f184_t6,0.00013838790508059008
vib_spec_c0_f185_t7,0.00013821343815598324
vib_spec_c2_f57_t6,0.00013753637257507618
vib_spec_c2_f147_t0,0.00013710741901439623
vib_spec_c0_f94_t4,0.00013707433126322358
vib_spec_c2_f247_t2,0.0001370668361973557
vib_spec_c1_f247_t1,0.00013376581748451792
vib_spec_c1_f31_t5,0.00013320165538990017
vib_spec_c0_f247_t7,0.00013078838510531437
vib_spec_c2_f16_t7,0.00012993276702244082
vib_spec_c0_f192_t0,0.00012901166806099707
vib_spec_c1_f231_t10,0.0001288734466456047
vib_spec_c0_f49_t1,0.0001287037446621368
vib_spec_c2_f212_t0,0.00012830877935158722
vib_spec_c1_f32_t3,0.00012810166415080817
vib_spec_c2_f43_t11,0.00012775728550646812
vib_spec_c1_f161_t0,0.00012696290768963092
vib_spec_c1_f54_t0,0.000125986014447104
vib_spec_c0_f145_t10,0.0001258431551703814
