condition_id,y_true,y_pred,lower,upper,interval_width,covered
11,0.1122,0.09566814196788455,0.0648296160108392,0.1265066679249299,0.0616770519140907,True
11,0.111,0.10038856716984673,0.07961603153674311,0.12116110280295035,0.04154507126620724,True
11,0.1058,0.09582650185595448,0.06572847202463411,0.12592453168727485,0.060196059662640744,True
11,0.1106,0.10091787011073866,0.0755763280825191,0.12625941213895822,0.05068308405643912,True
11,0.1026,0.10021412012689314,0.087635223615349,0.11279301663843727,0.025157793023088265,True
11,0.1074,0.10294061303907245,0.06964161645854094,0.13623960961960396,0.06659799316106302,True
11,0.122,0.09948990576772071,0.07880029454055179,0.12017951699488963,0.04137922245433784,False
11,0.1002,0.09913943848092298,0.07872215055438546,0.1195567264074605,0.04083457585307504,True
11,0.1084,0.10011341935963014,0.07974557892116654,0.12048125979809374,0.040735680876927194,True
11,0.1108,0.09916868397176148,0.08615992899168183,0.11217743895184114,0.026017509960159307,True
11,0.1168,0.09944261002517987,0.08544178207313065,0.1134434379772291,0.02800165590409845,False
11,0.1102,0.09846161206270572,0.08583616689940679,0.11108705722600465,0.025250890326597858,True
11,0.1072,0.09886466489743401,0.08466016535228733,0.11306916444258068,0.028408999090293346,True
11,0.1054,0.10023758345346283,0.07866900123383963,0.12180616567308603,0.043137164439246395,True
11,0.103,0.09950326791781464,0.08625919523227783,0.11274734060335144,0.026488145371073607,True
11,0.1016,0.0972296985672169,0.08288423962607243,0.11157515750836138,0.028690917882288947,True
11,0.106,0.10014326502674513,0.08650733667754702,0.11377919337594324,0.027271856698396213,True
11,0.1034,0.09945565510806859,0.08694006068563764,0.11197124953049953,0.025031188844861885,True
11,0.1082,0.10037968484569351,0.08065211940860018,0.12010725028278685,0.03945513087418667,True
12,0.1022,0.10832345244976514,0.09514992813027079,0.1214969767692595,0.026347048638988707,True
12,0.1066,0.10700630019739732,0.09630381391569214,0.1177087864791025,0.021404972563410368,True
