condition_id,y_true,y_pred,y_std,lower,upper,covered,interval_width
6,0.0954,0.08755200058221817,0.006696573382572405,0.07019860234211,0.10490539882232633,True,0.03470679648021632
6,0.0992,0.08767199993133545,0.00591496489326496,0.07234405002247385,0.10299994984019706,True,0.03065589981772321
6,0.0964,0.08815600037574768,0.0055711092316422205,0.07371911278971291,0.10259288796178245,True,0.028873775172069543
6,0.0908,0.09661599978804589,0.0390956530169867,-0.004695879810926104,0.1979278793870179,True,0.202623759197944
6,0.098,0.08868799984455109,0.006934454481789312,0.0707181601480932,0.10665783954100896,True,0.03593967939291576
6,0.0838,0.08808400005102157,0.0067295278149778915,0.07064520419684449,0.10552279590519865,True,0.034877591708354166
6,0.0846,0.08842800006270408,0.006857872415509141,0.07065661396606321,0.10619938615934496,True,0.03554277219328175
6,0.0872,0.08650400027632714,0.005972770415246161,0.0710262540184809,0.10198174653417338,True,0.03095549251569249
6,0.0862,0.08622400000691414,0.006898305665573209,0.06834783580206502,0.10410016421176327,True,0.03575232840969825
6,0.0886,0.09052399963140488,0.006710098470391648,0.07313555268477906,0.1079124465780307,True,0.03477689389325164
6,0.0834,0.0887559998035431,0.005880583156351326,0.07351714620390759,0.1039948534031786,True,0.03047770719927101
6,0.079,0.08781200006604195,0.0064872071221893715,0.07100115036335806,0.10462284976872584,True,0.03362169940536777
6,0.0858,0.09315600007772445,0.006468420441437159,0.07639383389332342,0.10991816626212549,True,0.03352433236880206
6,0.0862,0.08704799965023995,0.006213863073958043,0.0709454895496974,0.1031505097507825,True,0.032205020201085094
6,0.0782,0.087588000446558,0.0065721113300067375,0.07055713127326695,0.10461886961984905,True,0.034061738346582104
7,0.3806,0.2235040035843849,0.060537279893775275,0.06662861876391307,0.38037938840485674,False,0.31375076964094367
7,0.377,0.20650800198316574,0.07244121951919999,0.01878492937601184,0.39423107459031964,True,0.3754461452143078
7,0.3674,0.20848000138998032,0.07011514109451879,0.02678469297432559,0.3901753098056351,True,0.36339061683130947
7,0.3644,0.20970000237226485,0.07163631980107578,0.024062734631867255,0.39533727011266245,True,0.3712745354807952
7,0.3676,0.2201360023021698,0.06294749011123353,0.05701483544415922,0.3832571691601804,True,0.3262423337160212
7,0.363,0.2122880020737648,0.06885685227398271,0.03385340413739263,0.390722600010137,True,0.35686919587274435
7,0.3622,0.22266000211238862,0.05786981829791678,0.07269703663217128,0.37262296759260594,True,0.29992593096043463
7,0.3562,0.22313200384378434,0.057278837782734904,0.07470049626691574,0.3715635114206529,True,0.29686301515373714
7,0.3548,0.20509600311517714,0.07309975105601743,0.015666421916359974,0.3945255843139943,True,0.37885916239763434
7,0.3528,0.20859600335359574,0.07187276220945413,0.022346022358368772,0.3948459843488227,True,0.3724999619904539
7,0.3496,0.206984001994133,0.06987148205157888,0.025920107910163775,0.3880478960781022,True,0.36212778816793845
7,0.3496,0.20781600147485732,0.06982270135012539,0.02687851695745197,0.38875348599226267,True,0.3618749690348107
7,0.3564,0.21298000261187552,0.06734469447067043,0.038463987369012936,0.3874960178547381,True,0.3490320304857252
7,0.346,0.2060200023651123,0.07282088078938531,0.01731308132660736,0.39472692340361726,True,0.3774138420770099
7,0.3376,0.21402800038456918,0.06327663822601455,0.05005388411654532,0.37800211665259303,True,0.3279482325360477
7,0.3366,0.20346400111913682,0.07164939719165733,0.01779284482802257,0.38913515741025106,True,0.3713423125822285
7,0.3458,0.19976000025868415,0.07340626794771836,0.009536115856552702,0.38998388466081557,True,0.3804477688042629
7,0.337,0.20392000034451485,0.07152935181754924,0.01855992780695162,0.3892800728820781,True,0.3707201450751265
7,0.3392,0.199391999989748,0.07357520284268948,0.008730340274541643,0.3900536597049543,True,0.38132331943041264
7,0.3356,0.2032280008494854,0.07242186575908366,0.015555081281438982,0.39090092041753177,True,0.37534583913609276
8,0.2578,0.3139679980278015,0.09650242884797032,0.0638930741428882,0.5640429219127148,True,0.5001498477698265
8,0.2592,0.31025200068950654,0.09939326974171793,0.05268579575501231,0.5678182056240008,True,0.5151324098689885
8,0.2534,0.3033879989385605,0.1046801705542325,0.03212139978539297,0.574654598091728,True,0.5425331983063351
8,0.2526,0.3090399979054928,0.1008653981540276,0.04765894183147823,0.5704210539795074,True,0.5227621121480291
8,0.2438,0.3014119964838028,0.10612504458092617,0.026401172790774807,0.5764228201768308,True,0.550021647386056
8,0.2334,0.30355599835515024,0.10644488659746705,0.02771634093330838,0.5793956557769921,True,0.5516793148436838
8,0.241,0.30647199735045433,0.10241169132531516,0.041083900710417454,0.5718600939904912,True,0.5307761932800737
8,0.2466,0.3037199978530407,0.10627402179456531,0.02832311687828265,0.5791168788277987,True,0.550793761949516
8,0.2434,0.30693199768662455,0.10281739515606543,0.040492566320551704,0.5733714290526974,True,0.5328788627321457
8,0.2594,0.30894399762153624,0.10137807966502044,0.04623438649072914,0.5716536087523434,True,0.5254192222616143
8,0.247,0.2914479963481426,0.1130783390014596,-0.0015814885715749183,0.5844774812678601,True,0.5860589698394351
8,0.2302,0.2993199987709522,0.10826634452374156,0.018760243029198986,0.5798797545127055,True,0.5611195114835065
8,0.2434,0.30253599628806116,0.10650839748869875,0.026531757710281212,0.578540234865841,True,0.5520084771555598
8,0.2352,0.29816399574279784,0.1080997192046278,0.018036030314429574,0.5782919611711661,True,0.5602559308567365
8,0.237,0.30730799555778504,0.10122119887693962,0.04500492291110375,0.5696110682044664,True,0.5246061452933626
8,0.2398,0.313639996945858,0.09555165158389288,0.06602890277781373,0.5612510911139023,True,0.49522218833608855
8,0.2232,0.3034359972178936,0.10421228691189294,0.033381864607194056,0.5734901298285932,True,0.5401082652213991
8,0.2296,0.3132199957966805,0.09524660232071855,0.06639940164174624,0.5600405899516148,True,0.49364118830986853
